Experiment Id
Time and Date
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	AngleWristElbowShoulderRight	AngleShoulderElbowRightToBody	AngleShoulderElbowRightToY	AngleElbowWristRightToY	LinearWristRight5IncFrames	LinearWristRight10IncFrames	LinearWristRight20IncFrames	LinearWristRight5GapFrames	LinearWristRight10GapFrames	LinearWristRight20GapFrames	LinearElbowRight5IncFrames	LinearElbowRight10IncFrames	LinearElbowRight20IncFrames	LinearElbowRight5GapFrames	LinearElbowRight10GapFrames	LinearElbowRight20GapFrames	Marker
180	5963	-0.04633367	0.3840303	1.18873	-0.05342894	0.218232	1.227165	-0.06059431	-0.08537255	1.220391	-0.05947118	-0.1358587	1.169735	-0.2202837	0.1217551	1.227344	-0.3358749	-0.07979769	1.255853	-0.306825	-0.256034	1.194787	-0.2974029	-0.3178454	1.170941	0.1106955	0.1183204	1.242561	0.226585	-0.06742697	1.254936	0.3731117	-0.05517455	1.130288	0.4429973	-0.0228892	1.080851	-0.1334172	-0.2075729	1.156958	-0.3727236	-0.5115418	1.208791	-0.562187	-0.7521998	1.235781	-0.597894	-0.7861745	1.16163	0.0121414	-0.2101744	1.154262	0.1945646	-0.5334797	1.268498	0.3389924	-0.7894465	1.344894	0.3807855	-0.8391417	1.283974	108.14323736596135	33.81634510552524	32.10647198488577	93.6443089762454	0.21415823182345994	0.2148370841664318	0.24623450457041482	0.20809714806869942	0.21073072146784075	0.23237385511220088	0.1091485212056224	0.08628465422823035	0.06486237641425863	0.10650331627124787	0.0814350573782844	0.06021195496932332	false
181	5999	-0.04629857	0.3839729	1.188706	-0.05341795	0.2181988	1.227156	-0.06059596	-0.08535748	1.22042	-0.05940982	-0.1358373	1.16978	-0.220233	0.1217817	1.227251	-0.3360042	-0.07965735	1.255703	-0.3071522	-0.2559979	1.194792	-0.2975163	-0.3178033	1.170907	0.1108486	0.1183846	1.24285	0.227936	-0.06766601	1.256329	0.3775913	-0.05509615	1.135861	0.4484844	-0.02307332	1.087641	-0.1333612	-0.2075547	1.156955	-0.3724884	-0.5120022	1.207574	-0.561799	-0.7530251	1.2336	-0.5972199	-0.7868902	1.159246	0.01224302	-0.210175	1.154395	0.1412387	-0.570843	1.226479	0.2433611	-0.856374	1.269499	0.2703396	-0.9033798	1.198841	108.65078863627295	34.074435775906366	32.353737750785555	93.74340582486238	0.20575924583623426	0.2179251706446595	0.24857090487795022	0.20408834709038423	0.21326100139948753	0.23478692028853884	0.07540210770958757	0.08538941762091183	0.06676420404468048	0.07290247744270986	0.08048929636901353	0.062060302761555254	false
182	6031	-0.04623586	0.383929	1.188643	-0.05342004	0.2180226	1.227005	-0.06061411	-0.08533973	1.220432	-0.05935783	-0.1358207	1.16981	-0.2201916	0.121778	1.227138	-0.3361745	-0.07952893	1.255579	-0.3073868	-0.2559281	1.194736	-0.2976415	-0.3177178	1.17075	0.110982	0.1185188	1.243162	0.228803	-0.06728689	1.257413	0.3817788	-0.05508757	1.141587	0.4540483	-0.02378544	1.095079	-0.1333088	-0.2075471	1.156955	-0.3723661	-0.512308	1.206722	-0.5616102	-0.7535649	1.232071	-0.5968049	-0.7873746	1.157569	0.01234304	-0.2101718	1.154523	0.141094	-0.5710549	1.226366	0.2430166	-0.8567396	1.269191	0.2699985	-0.9036707	1.198468	109.43765563774845	34.298028758060816	32.56760599058333	93.63788016368139	0.20941370482188407	0.21723109879779504	0.2468456632842457	0.2081512014919227	0.2120589254477368	0.2323771091522951	0.06481118310248077	0.08311347054949325	0.06893185122431426	0.062087376443748246	0.07783362628656487	0.06371164764587302	false
183	6063	-0.04620378	0.3838476	1.188607	-0.05344477	0.2179706	1.226981	-0.060645	-0.08535414	1.220449	-0.05935939	-0.1358402	1.169835	-0.220156	0.121798	1.227032	-0.3363524	-0.07951994	1.255347	-0.3075127	-0.2559962	1.194705	-0.2976671	-0.3178224	1.170759	0.1109733	0.1184903	1.243259	0.2309657	-0.06728058	1.25945	0.3860814	-0.05450143	1.146867	0.4601272	-0.02497124	1.103183	-0.1333075	-0.2075493	1.156956	-0.3724892	-0.5123275	1.206571	-0.5618208	-0.753584	1.231796	-0.5969712	-0.7873937	1.157258	0.01233049	-0.2102284	1.154632	0.1411003	-0.5712067	1.226342	0.243032	-0.8569502	1.269057	0.270044	-0.9038292	1.198294	109.78168385289148	34.851908640787755	33.095089527452004	93.81449869264335	0.2094953733237067	0.21371205376877261	0.24610225547221873	0.20906624349766778	0.20848171958735118	0.2317008863275478	0.0629763869360461	0.08707286582242185	0.07257825295445772	0.06227484535263704	0.08152923064019546	0.06720156924466035	false
184	6099	-0.04614731	0.3837993	1.188537	-0.05344564	0.2179501	1.226956	-0.06067463	-0.08534519	1.220465	-0.05933406	-0.1358329	1.169866	-0.220114	0.121809	1.226891	-0.3364226	-0.07927065	1.255134	-0.3077118	-0.255877	1.194776	-0.2979628	-0.3177538	1.170829	0.1110188	0.1184763	1.243471	0.2329464	-0.06713775	1.260947	0.3902391	-0.05467996	1.151706	0.4655019	-0.0261405	1.109724	-0.1332815	-0.207543	1.156958	-0.3725557	-0.5123465	1.206504	-0.5619495	-0.7536091	1.231671	-0.5970439	-0.7874594	1.157109	0.01237233	-0.2102284	1.154746	0.1411512	-0.5712947	1.226367	0.2430841	-0.8570913	1.269008	0.2701584	-0.9039131	1.198215	110.47874987281138	35.340402600155215	33.56828949335467	93.72194133537134	0.20193402452083273	0.21120032212669643	0.2441174635887818	0.20168022235861272	0.20590622152545268	0.22939456582869366	0.06508798357846012	0.08874474880776562	0.0745262517824396	0.06438892086205045	0.08441201543090092	0.06891300842623235	false
185	6131	-0.04609921	0.3838148	1.188479	-0.05349794	0.2178759	1.226886	-0.06070358	-0.08534022	1.220476	-0.05931201	-0.1358345	1.169893	-0.2201054	0.1218263	1.226793	-0.3365167	-0.07923778	1.254926	-0.3078405	-0.2559273	1.194735	-0.2981128	-0.3178474	1.170805	0.1110524	0.1183628	1.243648	0.2345453	-0.06685675	1.262691	0.3938419	-0.05551721	1.156567	0.4699277	-0.0281734	1.115908	-0.1332584	-0.2075379	1.15695	-0.3727292	-0.5122974	1.206363	-0.5622675	-0.7535111	1.231422	-0.597315	-0.7873688	1.156826	0.01244973	-0.2102793	1.154915	0.1410882	-0.5715261	1.226277	0.2429041	-0.8574489	1.268709	0.2699838	-0.9041953	1.197852	111.28381841014425	35.79522670208526	34.00432763572518	93.39036617963609	0.2001563846529845	0.2061338138468494	0.2418281583278757	0.1994306818701398	0.2003292397784457	0.2261506608919985	0.07029856900722038	0.0854740386052551	0.07547690050273631	0.06976807647349714	0.08064018181006985	0.06956814488596488	false
186	6163	-0.04608101	0.3838193	1.188419	-0.05350028	0.2178724	1.226884	-0.0607487	-0.08530073	1.220523	-0.05927336	-0.1357868	1.169965	-0.2200827	0.1218365	1.226643	-0.3366215	-0.07899454	1.254624	-0.3079144	-0.2558063	1.194777	-0.2981149	-0.3177509	1.170854	0.1111775	0.1184983	1.244077	0.236057	-0.067255	1.264588	0.3971967	-0.05751012	1.161405	0.4771264	-0.03163257	1.121878	-0.1332257	-0.2075058	1.156962	-0.3729169	-0.512154	1.20648	-0.562619	-0.7532659	1.23162	-0.5976303	-0.7872045	1.157029	0.01250765	-0.2102466	1.155087	0.1411147	-0.5716145	1.226278	0.2428999	-0.8576167	1.26857	0.2700666	-0.9042695	1.197669	112.0927723501387	36.06869558590029	34.26639280583084	92.9154660546644	0.19350254052131338	0.20206471483725477	0.2399384031679239	0.19110342335458966	0.19924895901136147	0.22234312517033122	0.0780199638542495	0.07330745694924504	0.07770316712207712	0.07729580685194315	0.07032422041566556	0.07191879874040008	false
187	6199	-0.04593053	0.3837446	1.188288	-0.05354232	0.2177342	1.226727	-0.060782	-0.08528636	1.220533	-0.05923107	-0.1357827	1.169994	-0.2200515	0.1218436	1.226497	-0.3368074	-0.07882769	1.25431	-0.3080123	-0.2557448	1.19478	-0.2982037	-0.3176951	1.170792	0.1112032	0.1184999	1.244367	0.2371668	-0.06764099	1.266099	0.4000779	-0.05897721	1.165938	0.4822876	-0.03430568	1.126152	-0.1331705	-0.2075013	1.156947	-0.3729309	-0.5121811	1.206449	-0.5626768	-0.753304	1.231574	-0.5976123	-0.7873148	1.156964	0.01261033	-0.210256	1.15527	0.1961856	-0.5325383	1.271849	0.3414667	-0.7875917	1.350057	0.3841561	-0.8371551	1.289519	112.77186035789086	36.30152120562629	34.47771515811877	92.59392456239429	0.17848534134352168	0.1960214513633847	0.20477253465436507	0.1770269507690066	0.19347190758845123	0.1951908752033946	0.06795410869452988	0.0691679362068155	0.07625686577006359	0.0669047901900391	0.06713760724615592	0.07082681745696767	false
188	6231	-0.04588133	0.3837487	1.188222	-0.05375308	0.2176313	1.226585	-0.06082017	-0.08526705	1.22054	-0.05922278	-0.1357681	1.170015	-0.2200884	0.1218856	1.226374	-0.3367439	-0.07890275	1.253821	-0.3080465	-0.255973	1.194675	-0.2981687	-0.3179561	1.170725	0.111174	0.1184315	1.244505	0.2379201	-0.06797563	1.267561	0.4029862	-0.06249356	1.171163	0.4865962	-0.03761772	1.130572	-0.133145	-0.207482	1.156933	-0.3728922	-0.5122753	1.206332	-0.5626167	-0.7534742	1.231373	-0.5974746	-0.7875294	1.156732	0.01265502	-0.2102506	1.155416	0.1406537	-0.5718762	1.227029	0.2419458	-0.8580493	1.269648	0.2691795	-0.9047785	1.198791	114.07608791439633	36.489329302235106	34.64836945438849	91.64273506591539	0.18809682206268202	0.19638977380052058	0.20846687673840525	0.18589429573175772	0.19238098578743862	0.1982504355011515	0.06388814989019859	0.06409508675003503	0.07570070806023366	0.06301315079503214	0.0629365767483936	0.07035477354650867	false
189	6263	-0.04554895	0.3837453	1.18795	-0.05396274	0.2173723	1.226336	-0.06088153	-0.08525514	1.220552	-0.05924392	-0.135771	1.17004	-0.2201278	0.1219753	1.226255	-0.3368887	-0.0789568	1.253431	-0.308098	-0.2561221	1.19456	-0.2981959	-0.3180955	1.170524	0.1110988	0.1183634	1.244626	0.2394514	-0.06871807	1.269054	0.4055684	-0.06472184	1.17458	0.4914709	-0.04109268	1.135604	-0.1331512	-0.207479	1.156929	-0.372791	-0.5125114	1.205964	-0.5624195	-0.7538854	1.230713	-0.5971319	-0.7879584	1.155998	0.01260737	-0.2102878	1.155591	0.1407159	-0.5720013	1.226952	0.2420889	-0.8582277	1.269367	0.2693509	-0.9048584	1.19844	114.75774425340208	36.814614085080535	34.930198466372346	91.19796264508996	0.17839755406395927	0.1903991156326691	0.20549723954522098	0.17713413785672047	0.1857827101521829	0.19595133906014373	0.06298843382962302	0.06516360015981536	0.07527511459879908	0.06248144736228258	0.06381650014516412	0.07044523113215348	false
190	6299	-0.04543063	0.3838014	1.187805	-0.05401869	0.2174059	1.226318	-0.06094528	-0.08522908	1.220573	-0.05925614	-0.1357494	1.170074	-0.2201641	0.1220197	1.226127	-0.3369632	-0.07892449	1.25302	-0.3082345	-0.2561821	1.194318	-0.2981786	-0.3181606	1.170292	0.1111004	0.1182681	1.244844	0.240091	-0.06943998	1.2699	0.4076854	-0.06663677	1.178335	0.4959148	-0.04484411	1.141686	-0.1331561	-0.2074668	1.156926	-0.372973	-0.5126126	1.205099	-0.5627307	-0.7540626	1.229162	-0.5972673	-0.7880306	1.154303	0.01259661	-0.2102793	1.155702	0.1409013	-0.5719951	1.22705	0.2424237	-0.8582067	1.269451	0.2697887	-0.9047781	1.198509	115.4378040236164	36.89293525346286	34.99323594156885	90.84094404246953	0.16213097480377534	0.1822865653025401	0.19856558116329515	0.1610837049071646	0.1777289272020233	0.18997037476651368	0.05249472769160954	0.06292277800776166	0.073455071296036	0.05160939141308045	0.06101575712341307	0.06872026296069499	false
191	6331	-0.04541682	0.3838508	1.187748	-0.05423962	0.2173259	1.226163	-0.06099345	-0.08518288	1.220577	-0.05923954	-0.1356866	1.170097	-0.2202428	0.1221818	1.225986	-0.3371278	-0.07878932	1.252652	-0.3083236	-0.2561554	1.19426	-0.2982491	-0.31814	1.170197	0.1110648	0.1182732	1.245022	0.2411982	-0.07010786	1.271273	0.4097371	-0.06809248	1.181614	0.4985798	-0.04693015	1.146602	-0.1331116	-0.2074071	1.156876	-0.3728872	-0.5126699	1.20503	-0.5626014	-0.7541986	1.229076	-0.5970597	-0.7882394	1.154199	0.0126651	-0.210194	1.155856	0.1408733	-0.5720688	1.226957	0.2423137	-0.8583898	1.269159	0.2696978	-0.9048786	1.198156	115.8723849051745	37.08120821060575	35.17287966914208	90.60485300947182	0.15617223700897365	0.17241664214625751	0.1965132365599847	0.15564914643031932	0.16842258201711632	0.18777182543270401	0.05387280273646456	0.06441313888715951	0.07338557303786405	0.05308866353444499	0.06268957513733005	0.06856551773398109	false
192	6363	-0.04533476	0.3839835	1.187619	-0.05425258	0.2173284	1.226124	-0.0610438	-0.08515472	1.22058	-0.05923244	-0.1356524	1.170112	-0.2203033	0.1223744	1.225832	-0.3372112	-0.07877147	1.252394	-0.3084049	-0.2562118	1.194134	-0.2981998	-0.3182046	1.170083	0.1111088	0.118134	1.245215	0.2419099	-0.07094809	1.272202	0.4115562	-0.06903214	1.184896	0.5021286	-0.04871291	1.152248	-0.1331058	-0.2073582	1.156836	-0.372816	-0.5127689	1.204909	-0.5624676	-0.7544007	1.228889	-0.5968384	-0.7885104	1.153989	0.01268705	-0.21019	1.155941	0.1409671	-0.5721165	1.227003	0.2424585	-0.858462	1.26917	0.2699306	-0.9048944	1.198148	116.1571203528025	37.153947903810916	35.235056732576915	90.5753450247845	0.13292351343753475	0.16252341412362914	0.19108007090569784	0.13226006079282904	0.16008025102512694	0.18267543985385495	0.0520721663321114	0.05931214568182361	0.07230800283524294	0.0515446125047026	0.05733329915116256	0.06743800419259832	false
193	6395	-0.04522328	0.3840581	1.187422	-0.05435799	0.2172767	1.226002	-0.06108837	-0.08512197	1.220577	-0.05922273	-0.1356129	1.170121	-0.2203284	0.1225906	1.225655	-0.3373867	-0.07872576	1.252109	-0.308927	-0.2562562	1.193824	-0.2982931	-0.3182728	1.169954	0.1110485	0.1181282	1.245329	0.2423822	-0.07126658	1.273003	0.4131599	-0.07006636	1.188185	0.5039677	-0.04997466	1.156521	-0.1330744	-0.2073094	1.156793	-0.3728759	-0.5127683	1.204662	-0.5625889	-0.7544245	1.228479	-0.5968766	-0.788552	1.153535	0.01271712	-0.2101208	1.156032	0.1948972	-0.5347292	1.269869	0.3390244	-0.7915351	1.345874	0.3811905	-0.8404157	1.284313	116.65038644113028	37.25432639526453	35.32391556628249	90.36063767866334	0.12515510779303232	0.1560039918366478	0.1846093950400944	0.12477960167636966	0.15455192407623028	0.17645567371706466	0.042367829109097456	0.0550326612286314	0.07104178707848675	0.041961144558612974	0.05356926768233113	0.06605771933536349	false
194	6427	-0.04522276	0.3840729	1.187399	-0.05434271	0.217278	1.225987	-0.06114357	-0.08509289	1.220583	-0.05922962	-0.1355751	1.17014	-0.2203555	0.1226683	1.225504	-0.3375117	-0.07882109	1.251741	-0.309129	-0.2564397	1.193587	-0.298239	-0.3185113	1.169909	0.1110449	0.1181552	1.245575	0.2431101	-0.07160886	1.274213	0.41458	-0.07086091	1.190929	0.506291	-0.05162795	1.159957	-0.1330872	-0.2072636	1.156749	-0.3729129	-0.5127832	1.204619	-0.5626341	-0.7544736	1.228433	-0.5968633	-0.7886693	1.153479	0.01268644	-0.2100835	1.156135	0.1430631	-0.5713673	1.227317	0.2462014	-0.8571717	1.269572	0.274162	-0.9033506	1.198545	116.9375935464479	37.3940402284231	35.455385863981874	90.22480789343571	0.11713944244962875	0.14614586300716403	0.17950239220804834	0.11692358404355742	0.1451620026035155	0.1712164029299568	0.0450200378405527	0.051891848435696476	0.07064658088385295	0.0444839210277701	0.051090066117320886	0.06597861555752828	false
195	6463	-0.04518133	0.384061	1.187331	-0.05436003	0.217239	1.225927	-0.06119581	-0.08507746	1.220581	-0.05923339	-0.1355566	1.170145	-0.2203519	0.1227639	1.225299	-0.337687	-0.07880776	1.251383	-0.3091851	-0.2565091	1.193456	-0.2982327	-0.3186092	1.16981	0.1110358	0.1181422	1.245722	0.2445143	-0.07175992	1.275761	0.4165863	-0.07213488	1.193832	0.5081689	-0.05352961	1.163602	-0.1330868	-0.2072208	1.156713	-0.3391311	-0.5386503	1.191527	-0.5021192	-0.8008226	1.205009	-0.5292569	-0.837075	1.128129	0.01267481	-0.2100747	1.15618	0.1433171	-0.5712978	1.2275	0.2466597	-0.8570378	1.269861	0.2747491	-0.9031832	1.198848	117.47258056162168	37.723867845351684	35.771235774886954	89.8872731655424	0.11070270153282011	0.13598471299132045	0.1722327093270658	0.11044302596122203	0.1350452813860595	0.16446335821950578	0.045242340914531755	0.0499909847936837	0.06819247839714898	0.04408802282388779	0.04906414808939159	0.06357167580715871	false
196	6495	-0.0451528	0.3840415	1.187262	-0.05442741	0.2172351	1.225797	-0.06125574	-0.08504449	1.220571	-0.05924165	-0.1355357	1.170145	-0.2203567	0.1228922	1.225166	-0.3377691	-0.07890132	1.251056	-0.3092235	-0.2566628	1.193222	-0.2981541	-0.3186995	1.169386	0.1110362	0.1180586	1.245916	0.2450127	-0.07185638	1.276643	0.4178132	-0.07340465	1.196437	0.5033985	-0.06104234	1.167606	-0.1330928	-0.2071874	1.156665	-0.3541672	-0.5282475	1.195519	-0.5290348	-0.7822028	1.212196	-0.5589141	-0.8174968	1.135874	0.01266371	-0.2100589	1.156231	0.1433276	-0.5713595	1.22747	0.2466814	-0.8571446	1.269764	0.2748304	-0.9032315	1.198721	118.01799880815574	37.85643142211052	35.89591928988975	89.53436218324448	0.10523845855995721	0.1296435619739329	0.1654459348185759	0.10482603261205206	0.12877254974450109	0.16062085868850054	0.042037679201841316	0.04763803573220971	0.060137962243166414	0.04161487108767601	0.04662940539973673	0.057237710097306806	false
197	6527	-0.04506294	0.3840759	1.187131	-0.05454621	0.217165	1.22567	-0.06129109	-0.08501725	1.22056	-0.05923169	-0.135506	1.170139	-0.2204456	0.1230367	1.225027	-0.337844	-0.07881352	1.250823	-0.3093444	-0.256647	1.193065	-0.2982696	-0.318714	1.169228	0.1110139	0.1179898	1.246007	0.2458659	-0.07228592	1.27797	0.4192024	-0.07494856	1.199053	0.5049064	-0.06273371	1.170388	-0.1330595	-0.2071332	1.156566	-0.3599319	-0.5241548	1.195692	-0.5393754	-0.7749014	1.212582	-0.5701072	-0.8095593	1.136294	0.0126993	-0.2100457	1.15628	0.1433021	-0.5714557	1.227429	0.2466016	-0.8573111	1.269647	0.2747779	-0.9033576	1.198575	118.44853848026317	38.04344273128319	36.06790033057087	89.19903700898878	0.10173626832300199	0.11749185300679046	0.160293075546035	0.10120404246983325	0.1168325241483199	0.15600697136135988	0.046978153409563926	0.04749171685213217	0.05816924012872681	0.046605570941096824	0.04657528280301149	0.05599115335900557	false
198	6563	-0.04496647	0.3840639	1.186967	-0.05460979	0.2171793	1.225628	-0.06134231	-0.08499406	1.220548	-0.05922603	-0.1354839	1.170134	-0.220521	0.1230567	1.224835	-0.3377781	-0.07883509	1.25035	-0.3094287	-0.2567936	1.192811	-0.2982392	-0.3189192	1.169101	0.1110017	0.1180125	1.246197	0.2461618	-0.07245392	1.278622	0.419933	-0.07551227	1.200738	0.5058171	-0.06354625	1.172387	-0.1330356	-0.2071138	1.156476	-0.3626065	-0.5220919	1.196646	-0.5441742	-0.7712081	1.214359	-0.5754014	-0.8057598	1.13821	0.01272066	-0.2100231	1.156315	0.1433249	-0.5715103	1.227414	0.2466199	-0.8574106	1.26959	0.274867	-0.9034086	1.198499	118.6692567527686	38.1049698223094	36.12053318283912	89.07987988772236	0.08941250810117285	0.10623599805145814	0.1515742413419641	0.088999824999829	0.10577838871616382	0.1480976927257341	0.0403206215763155	0.04176372801944942	0.053896074329580636	0.039913861819606156	0.040897251657524496	0.05227021066040897	false
199	6595	-0.04485971	0.3839809	1.186795	-0.05464736	0.2171135	1.225557	-0.06137118	-0.08498273	1.220536	-0.05921282	-0.1354698	1.170126	-0.2205848	0.1231064	1.224671	-0.337906	-0.07885615	1.250047	-0.3095737	-0.2568686	1.192531	-0.2982398	-0.3190238	1.168888	0.1109554	0.1180053	1.246288	0.2462668	-0.07260899	1.279034	0.4206586	-0.07590772	1.202698	0.5068073	-0.06439936	1.174844	-0.1329931	-0.207092	1.15637	-0.363968	-0.5210103	1.197185	-0.5466358	-0.7692742	1.215406	-0.578123	-0.8038004	1.139339	0.01275026	-0.2100094	1.156349	0.1432066	-0.5716608	1.227255	0.2463787	-0.8576748	1.269273	0.2746336	-0.9036197	1.198136	118.91019370023284	38.13560868520317	36.14295942208152	89.00726408476179	0.07981386359578405	0.09892240310380467	0.14417344254533604	0.07924688010952666	0.09836885309118207	0.1409363442876626	0.029096383311949144	0.03952275361224154	0.05147272807758428	0.028852305414207025	0.038757684683603626	0.04990929188217655	false
200	6631	-0.04479598	0.3839462	1.186595	-0.05488177	0.2170753	1.2253	-0.06146236	-0.08493176	1.220491	-0.05923851	-0.1354429	1.170102	-0.2206198	0.1231687	1.224457	-0.3378805	-0.07891782	1.249612	-0.3095288	-0.2570305	1.192327	-0.2982935	-0.3191569	1.168483	0.1109265	0.1179825	1.246402	0.246458	-0.07277764	1.279461	0.4214355	-0.07603931	1.204607	0.5078683	-0.06473599	1.177435	-0.1330107	-0.2070609	1.156279	-0.3658899	-0.5195489	1.19766	-0.5500534	-0.7666678	1.216327	-0.5818324	-0.8011061	1.140328	0.01273579	-0.2099963	1.156368	0.1431806	-0.5717417	1.227168	0.2463378	-0.857814	1.2691	0.2746313	-0.9036998	1.197926	119.07869789231509	38.17805962892757	36.178445519190426	89.01815160542094	0.06951217991938252	0.09071138509378546	0.13612694595039257	0.06850928707817812	0.0899804125974649	0.13320249860711564	0.024414596129997888	0.034366778964001546	0.0491659660804699	0.024252153702564255	0.03363803490237369	0.04758115998284504	false
201	6663	-0.04478185	0.3838483	1.186426	-0.05499568	0.2170105	1.225121	-0.06152165	-0.08491656	1.220438	-0.05924315	-0.1354381	1.17007	-0.2206544	0.1231212	1.224187	-0.3380132	-0.07913447	1.249269	-0.3095731	-0.2572813	1.191995	-0.2983267	-0.3194417	1.168169	0.1109011	0.1179248	1.246458	0.2466826	-0.07306471	1.280004	0.4221978	-0.07622401	1.20653	0.5088336	-0.06507055	1.179825	-0.1330056	-0.2070701	1.156161	-0.3664446	-0.5191533	1.197909	-0.5510404	-0.7659382	1.216863	-0.5828927	-0.800427	1.140903	0.01273636	-0.2099959	1.156368	0.1430023	-0.571925	1.226934	0.2460122	-0.8581264	1.268676	0.27431	-0.9039451	1.197446	119.18959931157306	38.2176189331062	36.215791026153006	89.04874876995346	0.06022249552280471	0.08473981369118945	0.12818863810192932	0.05996354990653159	0.0838647456494952	0.12556990243388785	0.017200932505190024	0.03174449684366086	0.04792399632930981	0.01710356195148802	0.0312925176563198	0.04649359348210492	false
202	6699	-0.04471659	0.3838173	1.186157	-0.05524308	0.2169974	1.224928	-0.06159604	-0.08486652	1.220379	-0.05924951	-0.1354	1.170028	-0.2207623	0.1231188	1.22393	-0.3381944	-0.07903247	1.248958	-0.3097135	-0.2572407	1.191772	-0.2983646	-0.3194078	1.167936	0.1108773	0.1179431	1.246561	0.2467529	-0.07305676	1.280449	0.4227915	-0.07640912	1.208365	0.5097317	-0.06548601	1.182441	-0.1329832	-0.2070494	1.15602	-0.3674491	-0.5183189	1.198454	-0.5528465	-0.7644466	1.217948	-0.5848897	-0.7989808	1.142076	0.01274567	-0.2099757	1.156372	0.1430327	-0.5719666	1.22692	0.2460535	-0.8582009	1.268645	0.2744138	-0.9039778	1.197398	119.39574783120369	38.25399482873183	36.24821915776483	88.9903754815063	0.06034292778154602	0.07749001106923498	0.11968000770401777	0.060252178371516536	0.07645678919453075	0.1177628065827285	0.015106374529262572	0.02957576282701866	0.04365971947529988	0.0147988682942243	0.029005376784037435	0.04229407598887132	false
